id,companyName,url,industry,employeeCount,challenges,reasons,effects,fullText,createdAt,usageScale
60033,千里中央花ふさ皮ふ科,https://www.officedeyasai.jp/interview/hanafusa-hifuka/,医療・ヘルスケア,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい"",""従業員満足度を上げたい""]","[""野菜や果物などヘルシーな食生活ができること"",""コンビニで買うよりも安く、持参したお弁当にプラス一品という利用の仕方もでき、食の偏りが改善されているように感じたこと""]","[""ヘルシーな食事になり、食の偏りが改善された""]","
## [33] 「千里中央花ふさ皮ふ科」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/hanafusa-hifuka/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
従業員満足度を上げたい
決め手
野菜や果物などヘルシーな食生活ができること
コンビニで買うよりも安く、持参したお弁当にプラス一品という利用の仕方もでき、食の偏りが改善されているように感じたこと
効果
ヘルシーな食事になり、食の偏りが改善された
ホワイト企業認証の取得のポイントにつながった
従業員のコミュニケーション活性化につながった
医療関係の仕事など、利用者の健康を考える職種の方にとって、
「従業員の健康」
を等しく大切にする経営者は少なくありません。
今回インタビューを実施した「千里中央花ふさ皮ふ科」でも、従業員に健康であって欲しいという思いから、福利厚生によるサポートを検討されていました。
数あるサービスの中から、OFFICE DE YASAI（オフィスで野菜）を選んだ理由はなんだ",2025-10-30 11:50:58,11〜50名
60034,株式会社阪急交通社,https://www.officedeyasai.jp/interview/hankyu-travel/,飲食・食品,0,[],[],"[""— 実際に導入してみて、社内の反応はいかがでしたか？""]","
## [34] 「株式会社阪急交通社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/hankyu-travel/

健康経営を導入する企業が増える中、「何から始めればよいのか？」と悩む方も多くいらっしゃいます。そんな中、今回お話を伺ったのは、全国の主要都市に事業所を構える大手旅行会社・阪急交通社です。
ツアーやクルーズなど、多彩な旅の提案を手がける同社では、コロナ禍を経て従業員の働き方や食生活に対する意識も変化してきたそうです。その結果、新たに導入されたのが、「OFFICE DE YASAI（オフィスで野菜）」です。健康経営を推進する同社は、どのような理由でOFFICE DE YASAIの導入に至ったのでしょうか。
今回は、導入のきっかけから実際の利用状況、そして今後の期待まで、担当の方にたっぷりお話を伺いました。
株式会社阪急交通社にインタビュー
— まずは会社の概要について教えてください。
弊社は阪急阪神ホールディングスグループの一員で、国内・海外問わず様々なツア",2025-10-30 11:50:58,101〜500名
60035,阪急阪神不動産株式会社,https://www.officedeyasai.jp/interview/hankyu_hanshin/,不動産,800,"[""食環境を充実させたい"",""社内コミュニケーションを活性化したい"",""健康経営を推進したい""]","[""グループ会社全体での健康経営へ取り組むことになり手軽に健康的な食事が摂れると思った"",""外食するにもランチタイムは混みあってしまうため、その問題も解消できる""]","[""健康経営優良法人を取得""]","
## [35] 「阪急阪神不動産株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/hankyu_hanshin/

課題
食環境を充実させたい
社内コミュニケーションを活性化したい
健康経営を推進したい
決め手
グループ会社全体での健康経営へ取り組むことになり手軽に健康的な食事が摂れると思った
外食するにもランチタイムは混みあってしまうため、その問題も解消できる
効果
健康経営優良法人を取得
リフレッシュルームの利用率UP
従業員が野菜不足を意識するように
健康経営を推進する企業に導入されることも多く、従業員の健康意識改革のきっかけ作りとしてOFFICE DE YASAI（オフィスで野菜）を導入いただくケースも増えてきました。
そこで今回は、OFFICE DE YASAIを導入して2年と長く愛用いただいている
阪急阪神不動産株式会社
にインタビューを実施すべく、大阪市の東梅田事務所を訪問。
大手不動産会社である同社がOFFICE DE YASAIを導入するきっか",2025-10-30 11:50:58,"501〜1,000名"
60036,人の森株式会社,https://www.officedeyasai.jp/interview/hitonomori/,医療・ヘルスケア,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい"",""従業員満足度を上げたい""]","[""社員の食事の偏りをサポートしたかった"",""ケータリングやデリバリーでも野菜不足を感じていた"",""野菜を重視したサービスであった""]","[""元々お弁当を持参していたスタッフもタンパク質・野菜が不足しがちなので不足した栄養を手軽に補給できる""]","
## [36] 「人の森株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/hitonomori/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
従業員満足度を上げたい
決め手
社員の食事の偏りをサポートしたかった
ケータリングやデリバリーでも野菜不足を感じていた
野菜を重視したサービスであった
効果
元々お弁当を持参していたスタッフもタンパク質・野菜が不足しがちなので不足した栄養を手軽に補給できる
カレー補助など元々ある福利厚生に組み合わせて疲れる
サラダなど単価が低いので社員が購入しやすい
複数拠点の野菜不足をOFFICE DE YASAIで解消！
その活用法とは？
今回は、OFFICE DE YASAI（オフィスで野菜）を複数拠点で導入いただいている人の森株式会社の導入事例をご紹介します。
本社での導入をきっかけに、「華厳工場」「パデル＆フットサル 晴れのち晴れ」、
別記事
でご紹介させていただいたフィットネスクラブ「ココカラ本厚木店」と現",2025-10-30 11:50:58,101〜500名
60037,北都システム株式会社,https://www.officedeyasai.jp/interview/hokutosystem/,IT・テクノロジー,,"[""食環境を充実させたい"",""社内コミュニケーションを活性化したい"",""従業員の健康的な食事を支援したい"",""健康経営を推進したい""]","[""食事補助として活用したかった"",""コミュニケーション活性化も叶えられる食事サービスを探していた""]","[""若手社員が食費の負担を軽くするために有効活用している""]","
## [37] 「北都システム株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/hokutosystem/

課題
食環境を充実させたい
社内コミュニケーションを活性化したい
従業員の健康的な食事を支援したい
健康経営を推進したい
決め手
食事補助として活用したかった
コミュニケーション活性化も叶えられる食事サービスを探していた
効果
若手社員が食費の負担を軽くするために有効活用している
導入をきっかけに健康経営に取り組むようになった
オフィスでごはんの導入が健康経営のきっかけに！
今回は、北海道エリアにおいて、「OFFICE DE YASAI（オフィスで野菜）」の導入第1号である北都システム株式会社にインタビューを行いました。
北都システム株式会社では、元々従業員のお腹を満たすためだけの食事補助を検討していましたが、
「オフィスでごはん」の無添加コースを取り入れたことがきっかけで、その他の商品セレクトにも健康面を気遣うようになり、企業全体で健康経営に取り組むよ",2025-10-30 11:50:59,101〜500名
60038,株式会社iCARE,https://www.officedeyasai.jp/interview/icare/,IT・テクノロジー,,"[""食環境を充実させたい"",""社内コミュニケーションを活性化したい"",""従業員の健康的な食事を支援したい"",""健康経営を推進したい/li>""]","[""健康に関する「食事サービス」を取り入れたかった"",""社内カルチャーとして企業の魅力の一つにしたかった""]","[""野菜不足の食事に対し、プラスアルファで活用している""]","
## [38] 「株式会社iCARE」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/icare/

課題
食環境を充実させたい
社内コミュニケーションを活性化したい
従業員の健康的な食事を支援したい
健康経営を推進したい/li>
決め手
健康に関する「食事サービス」を取り入れたかった
社内カルチャーとして企業の魅力の一つにしたかった
効果
野菜不足の食事に対し、プラスアルファで活用している
昼食を社内で完結できるため、時短が可能になり助かっている
健康意識の高い企業が社員の食事サポートとして
選んだサービスとは？
今回インタビューを行ったのは、健康労務に特化した法人向けのクラウドサービスを提供する株式会社iCARE。
同企業も、OFFICE DE YASAI（オフィスで野菜）を満足度高くご利用いただいている企業のひとつです。
株式会社iCAREでは健康に関するサービスを提供しており、「健康」という観点でOFFICE DE YASAI（オフィスで野菜）との親和性の高さを",2025-10-30 11:50:59,51名〜100名
60039,石垣島徳洲会病院,https://www.officedeyasai.jp/interview/ishigakitoku/,医療・ヘルスケア,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい"",""従業員満足度を上げたい""]","[""近隣のコンビニにも車で移動しなければならなかった"",""院内の売店の閉店に伴う代替サービスとして導入""]","[""食事を買いに行く手間が省けた""]","
## [39] 「石垣島徳洲会病院」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/ishigakitoku/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
従業員満足度を上げたい
決め手
近隣のコンビニにも車で移動しなければならなかった
院内の売店の閉店に伴う代替サービスとして導入
効果
食事を買いに行く手間が省けた
朝や夕方などそれぞれのスケジュールに合わせて利用できる
休憩時間の有効活用ができるように
OFFICE DE YASAI（オフィスで野菜）をご利用いただく企業の方にお話を伺うと、「コンビニに行ったり外食したりする手間が省けた」「短い休憩時間を友好的に活用できる」という声をいただきます。
特に、業務の隙間時間に食事を摂ることの多い職種の方や、近隣に飲食店やコンビニが少ない立地の方にメリットを感じていただいているようです。
今回お話を伺ったのは、救急指定病院である、石垣島徳洲会病院です。
日々医療の現場として昼夜を問わず稼働する同院では、な",2025-10-30 11:50:59,101〜500名
60040,出雲ガス株式会社,https://www.officedeyasai.jp/interview/izumogas/,小売・流通,,"[""食環境を充実させたい"",""健康経営を推進したい"",""従業員満足度を上げたい""]","[""食事を外に買いに行く時間がない中でも夜食や宿直明けの朝食など、従業員が便利に利用できる"",""サラダやフルーツが身近にあることで栄養が気軽に取れて健康に意識がいくため""]","[""外に食品を買いに行かなくても社内に食品がある安心感を得た""]","
## [40] 「出雲ガス株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/izumogas/

課題
食環境を充実させたい
健康経営を推進したい
従業員満足度を上げたい
決め手
食事を外に買いに行く時間がない中でも夜食や宿直明けの朝食など、従業員が便利に利用できる
サラダやフルーツが身近にあることで栄養が気軽に取れて健康に意識がいくため
効果
外に食品を買いに行かなくても社内に食品がある安心感を得た
自然と社内で健康的な食事ができる環境になった
OFFICE DE YASAI（オフィスで野菜）は、現在多種多様なジャンルの企業で活用いただいています。その導入背景は、従業員の健康課題解決やコミュニケーションの活性化など企業の悩みに応じてさまざまです。
今回インタビューを実施したのは、島根県にある出雲ガス株式会社。
出雲ガス株式会社ではなぜOFFICE DE YASAIの導入に至ったのか、また導入によりどのような変化が生まれたのか、詳しくお伺いしていきます。
出雲ガ",2025-10-30 11:50:59,11〜50名
60041,JA全農,https://www.officedeyasai.jp/interview/ja%e5%85%a8%e8%be%b2/,IT・テクノロジー,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい""]","[""ワンコインで程よい量の新鮮な野菜を摂取できる"",""軽めに食事をとりたいときにも役立っており、手軽に一品加えられるようなサラダが人気""]","[""見た目にも現れるほどの体質改善をした職員もいる""]","
## [41] 「JA全農」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/ja%e5%85%a8%e8%be%b2/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
決め手
ワンコインで程よい量の新鮮な野菜を摂取できる
軽めに食事をとりたいときにも役立っており、手軽に一品加えられるようなサラダが人気
効果
見た目にも現れるほどの体質改善をした職員もいる
前日に食べ過ぎてしまった場合の翌日のリカバリーに役立っている
農家を支える全農スタッフが”日本の野菜をもっと身近に”感じられる場
農業専門の商社として、生産者と消費者を結ぶ架け橋に
日本各地の農家がそれぞれ出資し、農業協同組合を立ち上げました。その農家であり、会員である皆さんを支援する組織がJA全農です。会員は現在全国に一千万人ほどいます。私たちは、農家のみなさんが農業を行う上で必要な資材やインフラを整えています。
例えば、肥料を農協で購入すれば、量が多い分、農家さんが個人で購入するときよりも一つあたり",2025-10-30 11:50:59,"1,001名〜"
60042,株式会社JR東日本サービスクリエーション,https://www.officedeyasai.jp/interview/jresc/,飲食・食品,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい""]","[""バランスの悪い食事を改善したかった"",""職場内で低価格な商品を購入できる"",""従業員の休憩時間を確保してあげたい""]","[""休憩時間を有効に使えるようになった""]","
## [42] 「株式会社JR東日本サービスクリエーション」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/jresc/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
決め手
バランスの悪い食事を改善したかった
職場内で低価格な商品を購入できる
従業員の休憩時間を確保してあげたい
効果
休憩時間を有効に使えるようになった
職場での食事が充実した
業務の都合上、まとまった休み時間が取れないケースや、決まった時間に休憩が取れないということもあるでしょう。そして、その際の食事に悩んでいるという方は少なくありません。
今回インタビューを実施した株式会社JR東日本サービスクリエーションも同様に、休みなく運行し続ける列車内でのサービスを行うため、どうしても休憩時間が不規則になることによる「食事の課題」を抱えていました。
この課題を解決するための一つの手段としてOFFICE DE YASAI（オフィスで野菜）を導入いただきましたが、どんなシーンで活用され、社員の反応",2025-10-30 11:51:00,"1,001名〜"
60043,北関東ピアノ運送株式会社,https://www.officedeyasai.jp/interview/k-p-t/,人材サービス,,"[""採用を強化したい"",""健康経営を推進したい""]","[""「健康経営」の一環として活用出来ると感じた"",""健康的かつ、出先にも持っていくことが出来る""]","[""朝食を抜いていた従業員が朝オフィスに立ち寄り購入、外出先で食べるなど健康的な食生活に変化した""]","
## [43] 「北関東ピアノ運送株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/k-p-t/

課題
採用を強化したい
健康経営を推進したい
決め手
「健康経営」の一環として活用出来ると感じた
健康的かつ、出先にも持っていくことが出来る
効果
朝食を抜いていた従業員が朝オフィスに立ち寄り購入、外出先で食べるなど健康的な食生活に変化した
休憩室に導入することで社内コミュニケーションの活性化に繋がった
職業上、移動を伴うお仕事をされる方にとって、食事の課題は多いはずです。
今回インタビューを実施した北関東ピアノ運送株式会社でも、外で配送業務に勤しむ従業員のための取り組みを進めたいということで、食に関する福利厚生を検討されていました。
北関東ピアノ運送株式会社が抱えていた課題と、導入後の従業員の反応などを含めお話を伺っていきます。
北関東ピアノ運送株式会社にインタビュー
―貴社の会社概要を教えてください
北関東ピアノ運送株式会社は、昭和56年に創業してから約43年",2025-10-30 11:51:00,11〜50名
60044,株式会社湖池屋,https://www.officedeyasai.jp/interview/koikeya/,製造・建設,,[],[],"[""が大きく、ミニサラダなどは朝のちょっとした時間にもぴったりですね。生鮮食品なので消費期限は2日程度と短いですが、発注数の工夫で対応可能な範囲です。""]","
## [44] 「株式会社湖池屋」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/koikeya/

スナック菓子の製造・販売でおなじみの株式会社湖池屋。同社の原宿にあるオフィスでも、「OFFICE DE YASAI（オフィスで野菜）」を導入していただいています。
一見、食環境には課題のなさそうな立地ですが、原宿オフィスならではの課題があるそうです。株式会社湖池屋がOFFICE DE YASAIの導入に至った背景や、実際の効果や反響について詳しくお話を伺いました。
株式会社湖池屋にインタビュー
— 会社の事業内容について教えてください。
創業は1953年、当社はポテトチップスをはじめとしたスナック菓子の製造・販売を行っています。2016年10月1日に組織再編を実施し、創業の原点である「株式会社湖池屋」の社名を引き継ぎました。
本社を東京都板橋区成増と渋谷区神宮前に構え、製造拠点を含めると、従業員数はおよそ1,000名にのぼります。渋谷区神宮前の原宿オフィスには常時60〜",2025-10-30 11:51:00,11〜50名
60045,興南施設管理株式会社 与那国町ごみ焼却施設,https://www.officedeyasai.jp/interview/konan-sk/,医療・ヘルスケア,,"[""食環境を充実させたい"",""従業員満足度を上げたい""]","[""安定した食料の担保（与那国島の流通は船なので食料の安定供給が難しいため）"",""社員の経済負担軽減"",""食生活の質向上""]","[""与那国島の共同売店より安価に食事を購入できる""]","
## [45] 「興南施設管理株式会社 与那国町ごみ焼却施設」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/konan-sk/

写真左：興南施設管理株式会社 与那国町ごみ焼却施設　新さま
写真右：株式会社KOMPEITO 代表　渡邉
課題
食環境を充実させたい
従業員満足度を上げたい
決め手
安定した食料の担保（与那国島の流通は船なので食料の安定供給が難しいため）
社員の経済負担軽減
食生活の質向上
効果
与那国島の共同売店より安価に食事を購入できる
台風など物資が止まるときも安心
カップ麺をよく食べていたが、野菜などの健康的な食事を取るようになった
OFFICE DE YASAI（オフィスで野菜）は、全国どこでも導入いただくことが可能です。
今回は、2024年9月現在で導入いただいている企業の中で
最南端
の「興南施設管理株式会社 与那国町ごみ焼却施設」にお話を伺いました。
与那国島という沖縄の離島に位置する同企業がなぜOFFICE DE YASAIの導入に至った",2025-10-30 11:51:00,5〜10名
60046,株式会社マクロミル,https://www.officedeyasai.jp/interview/macromill/,広告・マーケティング,0,[],[],[],"
## [46] 「株式会社マクロミル」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/macromill/

従業員のウェルビーイングや健康経営が注目される中、多くの企業が福利厚生のあり方を見直しています。
今回は、マーケティングリサーチのリーディングカンパニーである株式会社マクロミルに、オフィスでの「食」を通じた福利厚生の取り組みについてお話を伺いました。
食堂導入を検討しながらも、最終的に「OFFICE DE YASAI」を選んだ理由とは？ 担当者様が語る、手軽さが生み出す意外な効果と、従業員満足度向上の秘訣に迫ります。
株式会社マクロミルにインタビュー
―まずは、貴社の事業内容と会社概要について教えてください。
当社は、オンラインリサーチをはじめとする多様なデータから生活者のインサイトを導き出し、企業のマーケティング課題を解決することを生業としています。
従業員は単体で約1,200名、グループ全体では約2,200名在籍しており、男女比はほぼ5対5です。本社は品川に",2025-10-30 11:51:01,"501〜1,000名"
60047,名古屋銀行,https://www.officedeyasai.jp/interview/meigin/,金融,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい""]","[""質の良い食事を手軽に摂れるところが魅力的だと感じた"",""サラダチキンやゆで卵などヘルシ―なものが安く手軽に購入できるので、間食としても勧めやすい""]","[""味がおいしく、コンビニより安く購入できると好評""]","
## [47] 「名古屋銀行」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/meigin/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
決め手
質の良い食事を手軽に摂れるところが魅力的だと感じた
サラダチキンやゆで卵などヘルシ―なものが安く手軽に購入できるので、間食としても勧めやすい
効果
味がおいしく、コンビニより安く購入できると好評
配達日に商品が売り切れるほどの高い利用率
社員食堂が閉まっている時間帯にも健康的な食事支援ができる
従業員の普段の食生活や健康に対する意識は、会社を安定して成長させるための重要な要素です。
今回インタビュ―をした名古屋銀行では、従業員の健康に取り組む活動の一つとしてOFFICE DE YASAI（オフィスで野菜）を活用いただいています。
具体的なOFFICE DE YASAIの導入の経緯や導入後の予想を上回る反響などについてお話を伺いましたので、ご紹介します。
名古屋銀行にインタビュ―
―
まずは、貴社の事業概要に",2025-10-30 11:51:01,"1,001名〜"
60048,マインドフリー株式会社,https://www.officedeyasai.jp/interview/mindfree/,医療・ヘルスケア,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい"",""健康経営を推進したい""]","[""置き菓子サービスよりも健康的な食事補助をしたかった"",""試食セットで手軽さ、美味しさを実感できた"",""野菜を食べる習慣のない人でも、興味を持ってもらえそうと思った""]","[""社員の商品のおすすめを教えあうなどコミュニケーションの活性化になった""]","
## [48] 「マインドフリー株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/mindfree/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
健康経営を推進したい
決め手
置き菓子サービスよりも健康的な食事補助をしたかった
試食セットで手軽さ、美味しさを実感できた
野菜を食べる習慣のない人でも、興味を持ってもらえそうと思った
効果
社員の商品のおすすめを教えあうなどコミュニケーションの活性化になった
ランチに手軽に追加することでビタミン補給ができる
パッケージも可愛いので女性社員にも喜ばれている
「超！健康」をテーマに掲げる総務チームが選んだ食の福利厚生
今回お話を伺ったのは、大阪に本社を構え、デジタルマーケティング事業を展開する、マインドフリー株式会社。
マインドフリー株式会社の総務チームでは「超！健康」というテーマをもとに、従業員のためにできることは何かを模索している中で、「OFFICE DE YASAI（オフィスで野菜）」に出会った",2025-10-30 11:51:01,51名〜100名
60049,MRT株式会社,https://www.officedeyasai.jp/interview/mrt/,医療・ヘルスケア,,"[""採用を強化したい"",""社内コミュニケーションを活性化したい"",""従業員の健康的な食事を支援したい""]","[""医療系会社のため、健康意識が高かった"",""試食会の女性社員の反響が大きかった"",""コミュニケーション活性化の一助になると感じた""]","[""社内ランチ人口が増加し、コミュニケーションが生まれた""]","
## [49] 「MRT株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/mrt/

課題
採用を強化したい
社内コミュニケーションを活性化したい
従業員の健康的な食事を支援したい
決め手
医療系会社のため、健康意識が高かった
試食会の女性社員の反響が大きかった
コミュニケーション活性化の一助になると感じた
効果
社内ランチ人口が増加し、コミュニケーションが生まれた
OFFICE DE YASAIを利用することで健康上の問題を改善できたとの声が上がった
社内ランチ人口増加！ 女性社員約７割の会社で実践する食の福利厚生とコミュニケーションの関係
少子高齢化社会の現代日本において医療の発展は大きな鍵となっています。
MRT株式会社は、
2019
年現在
20
期目を迎える、医療
×
人材×
IT
に強みを持った企業。
医療従事者の人材紹介からオンライン診療アプリや医局向けグループウェアの提供といったテクノロジー領域まで、幅広く医療・介護・ヘルスケア領域の事業を展開し",2025-10-30 11:51:01,101〜500名
