id,companyName,url,industry,employeeCount,challenges,reasons,effects,fullText,createdAt,usageScale
60050,株式会社ナカヒロ,https://www.officedeyasai.jp/interview/nakahiro/,IT・テクノロジー,,"[""食環境を充実させたい"",""社内コミュニケーションを活性化したい"",""従業員の健康的な食事を支援したい""]","[""部門を横断したコミュにコーション活性化をしたかった"",""健康経営の取り組みの一助として利用できると感じた"",""食生活改善サポートして利用できると感じた""]","[""社内に「オフィスで野菜」があることで健康意識の高まりを感じる""]","
## [50] 「株式会社ナカヒロ」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/nakahiro/

課題
食環境を充実させたい
社内コミュニケーションを活性化したい
従業員の健康的な食事を支援したい
決め手
部門を横断したコミュにコーション活性化をしたかった
健康経営の取り組みの一助として利用できると感じた
食生活改善サポートして利用できると感じた
効果
社内に「オフィスで野菜」があることで健康意識の高まりを感じる
普段とは違う会話が生まれ、社員同士のコミュニケーションの活性化ができた
健康経営への取り組みや、社員に対する食の意識改革のために、多くの企業にOFFICE DE YASAI（オフィスで野菜）を導入いただいています。
今回インタビューを実施した株式会社ナカヒロも、「社員が心身ともに健康であること」を念頭に健康経営を推進する中で、OFFICE DE YASAIと出会いました。
どのような課題があり、そしてOFFICE DE YASAIを通じてどのように解決",2025-10-30 11:51:01,101〜500名
60051,成増幼稚園,https://www.officedeyasai.jp/interview/narimasu-kindergarden/,小売・流通,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい""]","[""近隣にお店がないこともありサラダなどの野菜系はわざわざ買いに行くことがなかった"",""少しでも野菜を食べて従業員の健康のきっかけになればと思った""]","[""「お店で買うより安い」とスタッフに喜ばれている""]","
## [51] 「成増幼稚園」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/narimasu-kindergarden/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
決め手
近隣にお店がないこともありサラダなどの野菜系はわざわざ買いに行くことがなかった
少しでも野菜を食べて従業員の健康のきっかけになればと思った
効果
「お店で買うより安い」とスタッフに喜ばれている
園児がいる時はスタッフもゆっくりできないので、園児が帰ったらすぐ手に取れる状態も助かっている
働きやすい環境づくりのために、設置型の食事補助をフル活用！
社会で働く人々の多くは、健康的な生活を送りたいと思っていても、運動不足や食生活の乱れなど、常にコンディションを良好に整えるのは難しいのが実情です。
コンビニなどで手軽に食事を摂れる便利な社会にはなっていますが、栄養バランスの取れた食事が毎日摂れているでしょうか。
実際、日本人はビタミンや食物繊維の摂取量が目標値には足りていない、つまり野",2025-10-30 11:51:02,11〜50名
60052,株式会社Natee,https://www.officedeyasai.jp/interview/natee/,飲食・食品,,"[""仕事中のリフレッシュ"",""従業員の健康増進"",""食環境の充実""]","[""健康面や手軽さ、2ヶ月無料のお試し期間があったこと""]","[""冷蔵庫の置き場を工夫した結果、OFFICE DE YASAIによって社員間のコミュニケーションが活性化した""]","
## [52] 「株式会社Natee」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/natee/

課題
仕事中のリフレッシュ
従業員の健康増進
食環境の充実
決め手
健康面や手軽さ、2ヶ月無料のお試し期間があったこと
効果
冷蔵庫の置き場を工夫した結果、OFFICE DE YASAIによって社員間のコミュニケーションが活性化した
健康意識も高まり、ランチ代の節約にもつながっている
トレンドを追い続け、プロジェクトごとに柔軟な提案や調整が求められるSNSマーケティングの現場。流動的なスケジュールの中で、取引先とのコミュニケーションも多く発生します。今回インタビューを実施した株式会社Nateeでも、忙しい業務の合間に、それぞれのタイミングで手軽に、かつ栄養バランスの取れた食事を摂れる環境が求められていました。
インタビューでは、そのような状況の中でOFFICE DE YASAI（オフィスで野菜）を導入いただいた背景や具体的な効果について詳しくお話をお聞きしました。
株式",2025-10-30 11:51:02,51名〜100名
60053,NTSホールディングス株式会社,https://www.officedeyasai.jp/interview/nts-hd/,IT・テクノロジー,,"[""食環境を充実させたい"",""社内コミュニケーションを活性化したい"",""従業員の健康的な食事を支援したい"",""健康経営を推進したい""]","[""健康経営の取得をきっかけに、一歩踏み込んだサポートをしたかった"",""野菜を気軽に美味しく接種することが出来る"",""試食サンプルの味が美味しかった""]","[""想定していた昼食以外もおやつや残業時などさまざまな場面で利用されている""]","
## [53] 「NTSホールディングス株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/nts-hd/

課題
食環境を充実させたい
社内コミュニケーションを活性化したい
従業員の健康的な食事を支援したい
健康経営を推進したい
決め手
健康経営の取得をきっかけに、一歩踏み込んだサポートをしたかった
野菜を気軽に美味しく接種することが出来る
試食サンプルの味が美味しかった
効果
想定していた昼食以外もおやつや残業時などさまざまな場面で利用されている
身近に食品があることでフードロス削減の意識が芽生えた
健康経営の促進施策、従業員の福利厚生など、OFFICE DE YASAI（オフィスで野菜）を導入する背景はさまざまです。
今回インタビューをしたNTSホールディングス株式会社は、「会社をよくするためにはどうすれば良いのか」という考えを発端に、健康経営への取り組み、そしてOFFICE DE YASAIの導入へと至りました。
数あるサービスの中から、なぜOFFICE ",2025-10-30 11:51:02,101〜500名
60054,医療法人社団 おうちの診療所,https://www.officedeyasai.jp/interview/omniheal/,医療・ヘルスケア,35,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい""]","[""院内にいながら手軽に栄養バランスの取れた食事を摂ることができる。"",""多様な診療チームがそれぞれの休憩時間に活用しやすい。""]","[""院内に食事があることで、貴重な休憩時間を有効に使えるという安心感が生まれた。""]","
## [54] 「医療法人社団 おうちの診療所」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/omniheal/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
決め手
院内にいながら手軽に栄養バランスの取れた食事を摂ることができる。
多様な診療チームがそれぞれの休憩時間に活用しやすい。
効果
院内に食事があることで、貴重な休憩時間を有効に使えるという安心感が生まれた。
スタッフ同士のコミュニケーションも活発に。
在宅医療を提供する「おうちの診療所」は、患者の自宅を訪問して診療するスタイルを特徴としています。
医師やスタッフが外出する機会が多い中で、社内の健康管理や働きやすい環境づくりは大きな課題です。
そんな中、「おうちの診療所」はOFFICE DE YASAI（オフィスで野菜）のサービスを導入しました。
今回のインタビューでは、
外出の多い職場でなぜこのサービスを選んだのか、導入の背景や狙い、そして実際にどのような効果があったのか
について詳しく伺",2025-10-30 11:51:02,11〜50名
60055,オリオンビール株式会社,https://www.officedeyasai.jp/interview/orionbeer/,製造・建設,300,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい"",""健康経営を推進したい""]","[""手軽に導入でき健康意識の向上や福利厚生の充実につながると判断""]","[""野菜や果物を意識的に摂取する機会が増えた。""]","
## [55] 「オリオンビール株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/orionbeer/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
健康経営を推進したい
決め手
手軽に導入でき健康意識の向上や福利厚生の充実につながると判断
効果
野菜や果物を意識的に摂取する機会が増えた。
オフィス内で手軽に健康的な食事を補えるため、外出やレジ待ちの手間が省ける。
社員食堂がない環境でも健康的な食事を提供でき、従業員満足度の向上に繋がった。
OFFICE DE YASAI（オフィスで野菜）はオフィスに設置するだけで手軽に利用できる「置き型健康社食」です。
業界や会社規模を問わずに全国で8,000以上の拠点で導入いただいておりますが、今回は沖縄でビールをはじめとする酒類清涼飲料の製造や販売、リゾートホテル事業などを中心に展開されているオリオンビール株式会社へお話を伺いました。
オリオンビール株式会社では「健康経営宣言」を掲げており、法律で定められ",2025-10-30 11:51:03,101〜500名
60056,山陰酸素工業株式会社,https://www.officedeyasai.jp/interview/saninsanso_20211210/,医療・ヘルスケア,,"[""従業員の健康的な食事を支援したい"",""健康経営を推進したい""]","[""お試し期間に、継続意向の結果が出た"",""「気軽にヘルシーな野菜を食事に追加できて嬉しい」という声が上がった。"",""ランチ以外での活用も多かったため""]","[""OFFICE DE YASAIの導入を評価され、健康経営マイレージ事業「鳥取県知事表彰」を2年連続で受賞""]","
## [56] 「山陰酸素工業株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/saninsanso_20211210/

課題
従業員の健康的な食事を支援したい
健康経営を推進したい
決め手
お試し期間に、継続意向の結果が出た
「気軽にヘルシーな野菜を食事に追加できて嬉しい」という声が上がった。
ランチ以外での活用も多かったため
効果
OFFICE DE YASAIの導入を評価され、健康経営マイレージ事業「鳥取県知事表彰」を2年連続で受賞
カップラーメンなどを食べる社員が多かったのだが、プラス１品を100円から手軽に取れると、ランチ以外でも社員から好評を得ている
OFFICE DE YASAIを活用した健康経営の取り組みに県からの表彰も！
今回は、鳥取県に本社を構える「山陰酸素工業株式会社」にお話を伺いました！
山陰酸素工業株式会社は1946年に創業して以来、ガスの製造・販売やガス関連器材の販売などを行っている会社です。家庭用のガスから医療用、産業用まで、幅広",2025-10-30 11:51:03,101〜500名
60057,株式会社さんれいフーズ,https://www.officedeyasai.jp/interview/sanreifoods-20211210/,製造・建設,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい""]","[""トライアルで導入し、カットフルーツとスムージーが人気で、男女ともに多くの社員が利用されていた"",""社員へのアンケート調査の結果、ぜひ継続してほしいという連絡があった""]","[""時間を選ばず手軽に健康的な食事ができるようになった""]","
## [57] 「株式会社さんれいフーズ」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/sanreifoods-20211210/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
決め手
トライアルで導入し、カットフルーツとスムージーが人気で、男女ともに多くの社員が利用されていた
社員へのアンケート調査の結果、ぜひ継続してほしいという連絡があった
効果
時間を選ばず手軽に健康的な食事ができるようになった
社員の健康のプラス一品につながっている
社員の健康サポートに導入！社内アンケートでも大好評
今回は、1972年に創業し、鳥取県に本社を構える「株式会社さんれいフーズ」へお話を伺いました！
株式会社さんれいフーズは兵庫県北部から島根県西部までの山陰全域で、業務用食材の卸販売を行う食品商社としての事業と、山陰の特産物「紅ズワイガニ」を中心とした日本海の水産素材や地産品を活かした「さんれいフーズブランド製品」を全国に発売する食品メーカーとしての事業をされてい",2025-10-30 11:51:03,101〜500名
60058,SOMPOワランティ株式会社,https://www.officedeyasai.jp/interview/sompo-swt/,飲食・食品,,[],[],[],"
## [58] 「SOMPOワランティ株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/sompo-swt/

延長保証サービスを通じて、お客さまに「安心と笑顔」を届けるSOMPOワランティ株式会社。同社では、健康経営のさらなる推進のため、オフィス環境の改善を積極的に行っています。
その中でも、設置型社食「OFFICE DE YASAI（オフィスでやさい）」の導入は、従業員の食生活を豊かにし、働きやすい環境づくりに大きく貢献しています。
今回は、ご担当者様に導入のきっかけからその効果まで、詳しくお話を伺いました。
SOMPOワランティ株式会社にインタビュー
―まずは御社の事業内容について教えていただけますか？
はい。当社はさまざまな製品の延長保証サービスを提供しています。万が一の故障やトラブルに備えることで、お客さまが安心して笑顔で暮らせる毎日をサポートしています。
―従業員数は124名とのことですが、日々のランチ事情はいかがでしたか？
本社のある御茶ノ水は、徒",2025-10-30 11:51:03,101〜500名
60059,株式会社タカラ薬局,https://www.officedeyasai.jp/interview/takarapharmacy/,人材サービス,,"[""採用を強化したい"",""食環境を充実させたい"",""従業員の健康的な食事を支援したい""]","[""社食のように決まった時間の運営ではない設置型社食のため「買う時間」を選ばない"",""好きなものを自分で選べるため""]","[""スタッフが隙間時間に好きなものを食べられるようになった""]","
## [59] 「株式会社タカラ薬局」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/takarapharmacy/

課題
採用を強化したい
食環境を充実させたい
従業員の健康的な食事を支援したい
決め手
社食のように決まった時間の運営ではない設置型社食のため「買う時間」を選ばない
好きなものを自分で選べるため
効果
スタッフが隙間時間に好きなものを食べられるようになった
フルーツなど普段食べないものも口にすることができるため、手軽に栄養が取れている（味も美味しいと好評）
スタッフのコミュニケーション活性化
「従業員に健康で働いてほしい」という思いはどこの企業にもあるはずです。しかし、業務が多忙で食生活が乱れがちなことや、そもそも従業員の食生活の管理までは難しいという企業も多いでしょう。
健康にとって「食」は大切だと思いながらも、何から着手すべきかきっかけを探している企業は少なくありません。
OFFICE DE YASAI（オフィスで野菜）は、そのような従業員の「食」",2025-10-30 11:51:03,101〜500名
60060,株式会社テスティー,https://www.officedeyasai.jp/interview/testee/,IT・テクノロジー,,"[""採用を強化したい"",""食環境を充実させたい"",""社内コミュニケーションを活性化したい"",""従業員の健康的な食事を支援したい"",""従業員満足度を上げたい""]","[""体に良いものや健康なものを摂取できる環境を作りたい"",""福利厚生の軸である「社員の幸せに寄り添う」という理念にマッチしていると考えたため""]","[""間食に使用する従業員や営業が外出する前に小腹を満たすという使い方が多く人気""]","
## [60] 「株式会社テスティー」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/testee/

課題
採用を強化したい
食環境を充実させたい
社内コミュニケーションを活性化したい
従業員の健康的な食事を支援したい
従業員満足度を上げたい
決め手
体に良いものや健康なものを摂取できる環境を作りたい
福利厚生の軸である「社員の幸せに寄り添う」という理念にマッチしていると考えたため
効果
間食に使用する従業員や営業が外出する前に小腹を満たすという使い方が多く人気
フレックス制の働き方の中でも食事が取れる
採用の際には企業の健康施策としてアピールしやすいポイントになっている
福利厚生で「社員の幸せに寄り添う 」　心と体の健康を支援する取り組みとは
今回インタビューさせていただいたのはアプリの開発・運営やリサーチ事業を展開する株式会社テスティー。
実は、インタビューするきっかけになったのは、テスティー広報担当小林さんのTwitterでのつぶやきでした。
ツイートでは「OF",2025-10-30 11:51:04,11〜50名
60061,テトラcoco,https://www.officedeyasai.jp/interview/tetoracoco/,ホテル・観光,20,"[""食環境を充実させたい""]","[""休憩時間をしっかり取ってもらえる環境づくりをしたかった"",""商品ラインナップと、トライアル期間の利用率の高さ""]","[""課題であった休憩室利用の促進に繋がった""]","
## [61] 「テトラcoco」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/tetoracoco/

課題
食環境を充実させたい
決め手
休憩時間をしっかり取ってもらえる環境づくりをしたかった
商品ラインナップと、トライアル期間の利用率の高さ
効果
課題であった休憩室利用の促進に繋がった
健康を考えるきっかけが生まれている
企業の福利厚生として利用いただいているOFFICE DE YASAI（オフィスで野菜）ですが、導入する企業ではOFFICE DE YASAI（オフィスで野菜）以外の福利厚生も積極的に取り入れていることも多く、”従業員が働きやすい環境”を目指す意識を強く感じられます。
今回お話を伺った一般社団法人 テトラcocoも同様に、従業員を大切にする制度や環境を日々模索されていました。
そんなテトラcocoでは、どのような経緯でOFFICE DE YASAI（オフィスで野菜）を導入したのか、導入によってどのような変化が表れたのか、テトラcoco大手前教室の",2025-10-30 11:51:04,11〜50名
60062,徳山興産株式会社,https://www.officedeyasai.jp/interview/tkosan/,医療・ヘルスケア,170,[],[],[],"
## [62] 「徳山興産株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/tkosan/

身体を資本とする仕事として、工場勤務や建設業、運送業、介護職などが挙げられます。これらの職種では、体力や健康管理が仕事のパフォーマンスに直結するため、栄養バランスの取れた食事や十分な休息が欠かせません。
今回インタビューを実施した徳山興産は、ステンレスのリサイクルで社会に貢献する会社として、従業員の健康に重きをおきながら事業を発展させてきました。
従業員の健康を考え、健康経営のために日々模索する徳山興産は、なぜOFFICE DE YASAI（オフィスで野菜）を導入するに至ったのでしょうか。同社が抱えていた課題と、導入後の変化について伺います。
徳山興産にインタビュー
ーまずは貴社の会社概要を教えてください。
弊社は、70年以上に渡りステンレスという金属素材のリサイクルを展開し、その活動を通じて社会に貢献しています。全国から不要となった金属資源を素材として買い取って販売し",2025-10-30 11:51:04,101〜500名
60063,toBeマーケティング株式会社,https://www.officedeyasai.jp/interview/tobe%e3%83%9e%e3%83%bc%e3%82%b1%e3%83%86%e3%82%a3%e3%83%b3%e3%82%b0%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be/,金融,,"[""従業員の健康的な食事を支援したい"",""社内コミュニケーションを活性化したい""]","[""残業時のお菓子の代替として利用したかった"",""健康的な食のサービスを取り入れたかった""]","[""朝ごはんが習慣化した社員も""]","
## [63] 「toBeマーケティング株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/tobe%e3%83%9e%e3%83%bc%e3%82%b1%e3%83%86%e3%82%a3%e3%83%b3%e3%82%b0%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be/

課題
従業員の健康的な食事を支援したい
社内コミュニケーションを活性化したい
決め手
残業時のお菓子の代替として利用したかった
健康的な食のサービスを取り入れたかった
効果
朝ごはんが習慣化した社員も
争奪戦が起こるほど社員から人気の福利厚生へ
1年で社員数約30名増！急成長企業が社員間コミュニケーション創出のためにやっていること
toBeマーケティング株式会社は、「企業のマーケティングの目指す姿へ」を理念に、Salesforce Pardotの導入・活用支援を専門としたマーケティングエージェンシー。2015年に創業し、2018年9月現在4期目になります。
現在では",2025-10-30 11:51:04,
60064,東京ヤクルト販売株式会社,https://www.officedeyasai.jp/interview/tokyo-yakult/,小売・流通,700,[],[],"[""— 実際に導入してみて、社内の反応はいかがでしたか？""]","
## [64] 「東京ヤクルト販売株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/tokyo-yakult/

東京都内の市区町村の大部分をエリアに持ち、乳酸菌飲料や健康食品、美容関連商品などを広く手がける東京ヤクルト販売株式会社。
今回は、同社が取り組む福利厚生のひとつとして導入された「OFFICE DE YASAI（オフィスで野菜）」について、その背景や効果、そして従業員のみなさんの感想を伺いました。
「人も会社も健康であること」を大切にしている同社では、日頃から従業員の心と体のコンディションを整える施策に力を入れており、社内の空間づくりから健康支援、部活動によるコミュニケーション促進まで、幅広くユニークな取り組みを展開しています。そんな中、オフィスの“食”を見直すことは自然な流れだったのかもしれません。
どんな思いで導入が決まり、どんな変化が生まれたのか。現場のリアルな声をお届けします。
東京ヤクルト販売株式会社にインタビュー
— まずは御社の事業内容に",2025-10-30 11:51:05,"501〜1,000名"
60065,株式会社鳥取マツダ,https://www.officedeyasai.jp/interview/tottorimatsuda/,小売・流通,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい"",""健康経営を推進したい"",""従業員満足度を上げたい""]","[""朝食の欠食を避けるために効果的と感じた"",""健康経営の取り組みの一環として活用できると感じた""]","[""食事を外に買いに行く手間が省け、従業員が休憩時間をゆっくり過ごせるようになった""]","
## [65] 「株式会社鳥取マツダ」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/tottorimatsuda/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
健康経営を推進したい
従業員満足度を上げたい
決め手
朝食の欠食を避けるために効果的と感じた
健康経営の取り組みの一環として活用できると感じた
効果
食事を外に買いに行く手間が省け、従業員が休憩時間をゆっくり過ごせるようになった
担当者自身が活用を楽しんでおり、部署の雰囲気が明るくなった
OFFICE DE YASAIには、新鮮なサラダやフルーツ、 健康的なお惣菜などを冷蔵でオフィスへお届けする「オフィスでやさい」と、健康にこだわったお惣菜を冷凍でお届けする「オフィスでごはん」があります。
オフィスでごはんは、管理栄養士が監修した無添加や国産食材にこだわったお惣菜30種類を毎月お届けするもので、毎月25品の商品が入れ替わるため、飽きることなく季節ごとの旬を味わうことができます。
冷凍でのご提",2025-10-30 11:51:05,11〜50名
60066,株式会社UYEKI,https://www.officedeyasai.jp/interview/uyeki/,製造・建設,,"[""食環境を充実させたい"",""従業員の健康的な食事を支援したい"",""従業員満足度を上げたい""]","[""”社員の健康維持”のために、オフィスで手軽に野菜や果物が食べられること"",""福利厚生としての価値が高く、社員が喜んでいること""]","[""野菜や果物を手軽に摂取できることで、栄養バランスの取れた食生活をサポート。""]","
## [66] 「株式会社UYEKI」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/uyeki/

課題
食環境を充実させたい
従業員の健康的な食事を支援したい
従業員満足度を上げたい
決め手
”社員の健康維持”のために、オフィスで手軽に野菜や果物が食べられること
福利厚生としての価値が高く、社員が喜んでいること
効果
野菜や果物を手軽に摂取できることで、栄養バランスの取れた食生活をサポート。
「今日は何が届くかな？」と話題になり、シェアしながら食べることで交流が生まれている。
社員が気軽に利用でき、働く環境の満足度が高まっている。
OFFICE DE YASAI（オフィスで野菜）の事業が本格的にスタートしたのは2014年4月。
サービスが発足した当初から、約9年間ご利用いただいている株式会社UYEKIに今回はインタビューを実施しました。
まだ健康経営という言葉も浸透していなかった当初、株式会社UYEKIはなぜOFFICE DE YASAIのサービスを利用するに至った",2025-10-30 11:51:05,51名〜100名
60067,山田兄弟歯科 ウェルネスデンタルクリニック,https://www.officedeyasai.jp/interview/wellnessdental/,医療・ヘルスケア,10,"[""従業員の健康的な食事を支援したい""]","[""「オフィスで野菜」を利用することで、「長く使うために歯を健康に」という想いをスタッフがまず体現できると思った""]","[""忙しい合間にさっと健康的なものを食べられるようになった""]","
## [67] 「山田兄弟歯科 ウェルネスデンタルクリニック」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/wellnessdental/

課題
従業員の健康的な食事を支援したい
決め手
「オフィスで野菜」を利用することで、「長く使うために歯を健康に」という想いをスタッフがまず体現できると思った
効果
忙しい合間にさっと健康的なものを食べられるようになった
健康な歯を保つために、口に入れるものへの意識が上がった
今回は、関西でクリニックを構えている山田兄弟歯科グループの分院の1つで、大阪の心斎橋にある「ウェルネスデンタルクリニック」にお話を伺いました。
山田兄弟歯科グループウェルネスデンタルクリニックは、「長い間お付き合いできる歯科医院」を目指し、不必要に削ったり抜いたりしない、身体に優しい治療を行っています。
治療だけでなく、予防やメンテナンス、生活習慣の改善なども視野に入れ、健康的で美しい口元で過ごしてもらいたいという考えを持たれているそうです。
そんな
“口か",2025-10-30 11:51:05,11〜50名
60068,山三交通株式会社,https://www.officedeyasai.jp/interview/yamasan-koutsu/,金融,,"[""採用を強化したい"",""社内コミュニケーションを活性化したい"",""従業員の健康的な食事を支援したい"",""健康経営を推進したい""]","[""社員の食生活改善、健康面へのサポートを充実させたい"",""設置型で好きなタイミングで利用出来るため""]","[""「自分でサラダを買うことがないからあると嬉しい」という従業員からの声""]","
## [68] 「山三交通株式会社」の導入事例 | OFFICE DE YASAI（オフィスで野菜）

**URL:** https://www.officedeyasai.jp/interview/yamasan-koutsu/

課題
採用を強化したい
社内コミュニケーションを活性化したい
従業員の健康的な食事を支援したい
健康経営を推進したい
決め手
社員の食生活改善、健康面へのサポートを充実させたい
設置型で好きなタイミングで利用出来るため
効果
「自分でサラダを買うことがないからあると嬉しい」という従業員からの声
従業員が本社に寄った際のコミュニケーションツールとして役立っている
健康優良企業に認定！老舗タクシー会社が社員の健康サポートのために取り組んだこととは？
無添加や国産、産地直送の野菜を中心としたOFFICE DE YASAI（オフィスで野菜）は、サービス開始から5年で累計1,300拠点以上に導入されています。
小人数のオフィスから大規模な企業まで、さまざまな企業にサービスを導入いただいていますが、その中でも
社員の健康に課題を感じる企業に多くの支持をいただいている",2025-10-30 11:51:05,101〜500名
